Contract Number,RS- Name,Account Name,Account ID
396373,Wilbur-Ellis Company,Wilbur Ellis (IN/OH/MI),0014u00001nDYPa
396363,"High Plains Ponderosa Dairy, LLC","High Plains Ponderosa Dairy, LLC",0010g00001h0e0y
396360,Winfield Solutions LLC,Winfield (NE),0014u00001nDC8d
396359,Wilbur-Ellis Company,Wilbur-Ellis (Southern Plains),0014u00001nCPpk
396357,Farmers Cooperative Elevator Co (Hudsonville),Farmers Cooperative Elevator Co (Hudsonville),0017000000yIUfi
396356,CHS United Plains Ag,CHS Inc (KS/CO),0014u00001noQmK
396353,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
396351,Wilbur-Ellis Company,Wilbur Ellis (IN/OH/MI),0014u00001nDYPa
396350,Wilbur-Ellis Company,Wilbur Ellis (IN/OH/MI),0014u00001nDYPa
396346,Meherrin Fertilizer Inc,Meherrin Fertilizer Inc,0017000000yIUux
396345,Meherrin Fertilizer Inc,Meherrin Fertilizer Inc,0017000000yIUux
396344,Southern States Cooperative Inc,East Coast (Growmark),0010g00001mL1ih
396343,GROWMARK INC,Indiana (Growmark),0014u00001nDYLn
396341,Valley Agronomics LLC,Valley Agronomics LLC,0017000000yIUou
396340,ThorAg LLC,ThorAg LLC,0017000000yJDJ2
396339,GROWMARK INC,Iowa (Growmark),0010g00001mKoL2
396338,Houff Corporation,Houff Corporation,0017000000yIUxb
396330,Gavilon Fertilizer LLC,Macrosource (MI/IN/OH),0014u000025RwBb
396329,J R Simplot Company,J R Simplot (Great Plains KS/CO),0014u00001no9V7
396311,Rocky Mountain Agronomics Inc,Rocky Mountain Agronomics Inc,0017000000yW3aV
396308,Central Plains Ag Services,Central Plains Ag Services,0017000000yIUml
396306,Pinnacle Seed Inc dba Hefty Seeds,Pinnacle Seed Inc dba Hefty Seeds,0017000000yIV5o
396305,J R Simplot Company,J R Simplot (Great Plains KS/CO),0014u00001no9V7
396302,Central Valley Ag Cooperative Nonstock,Central Valley Ag Cooperative Nonstock,0017000000yIV16
396300,J R Simplot Company,J R Simplot (Great Plains KS/CO),0014u00001no9V7
396299,CHS INC,CHS INC,0017000000yIV1Q
396297,"Melrose Farm Service, Inc","Melrose Farm Service, Inc",0017000000yIUuv
396288,Loveland Products Inc,Loveland Products Inc,0017000000yIV6u
396283,Missouri River Farms,Missouri River Farms,0010g00001m34WC
396277,Winston Weaver Company Inc,Winston Weaver Company Inc,0017000000yW3m8
396275,Winston Weaver Company Inc,Winston Weaver Company Inc,0017000000yW3m8
396273,Barber Chemicals LLC,Barber Chemicals LLC,0017000000yIUXo
396270,Barber Chemicals LLC,Barber Chemicals LLC,0017000000yIUXo
396269,Novus Ag LLC,Novus Ag (Pathway Ag - NW KS),0014u00001noVjV
396268,"Producers Cooperative Association (Girard, KS)","Producers Cooperative Association (Girard, KS)",0010g00001jjJ3k
396267,Phelps Supply Inc,Phelps Supply Inc,0017000000yIUhX
396265,Novus Ag LLC,Novus Ag (Pathway Ag - NW KS),0014u00001noVjV
396264,Barber Chemicals LLC,Barber Chemicals LLC,0017000000yIUXo
396263,Phelps Supply Inc,Phelps Supply Inc,0017000000yIUhX
396262,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
396261,Novus Ag LLC,Novus Ag (Pathway Ag - NW KS),0014u00001noVjV
396260,Simplot AB Retail Sub Inc,J R Simplot (Northern Plains),0014u000025Rvxo
396258,Saffer Spray Service Inc,Saffer Spray Service Inc,0017000000yIUlH
396257,Colusa County Farm Supply Inc,Colusa County Farm Supply Inc,0017000000yIUe2
396256,Ag Solutions LLC,Ag Solutions LLC,0017000000yIT8n
396255,Nutrien Ag Solutions Inc,Coastal Plains  - South (Nutrien),0010g00001ljvBu
396254,DO NOT USE Midwestern BioAg Inc,DO NOT USE Midwestern BioAg Inc,0017000000yIUWiAAO
396253,Aurora Cooperative,Aurora Cooperative,0017000000yIV2G
396252,Grange Coop,Grange Coop,0017000001SOQxm
396251,Ag Partners Cooperative Inc,Winfield (KS/CO),0010g00001mLCW3
396250,The McGregor Company,The McGregor Company,0017000000yIUpw
396249,Wilbur-Ellis Company,Wilbur Ellis (IN/OH/MI),0014u00001nDYPa
396242,Nutrien Ag Solutions Inc,Southwest IN - East (Nutrien),0010g00001ljvC1
396212,Ag Solutions LLC,Ag Solutions LLC,0017000000yIT8n
396204,Hi-Line Cooperative Inc,Hi-Line Cooperative Inc,0017000000yIUxh
396199,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
396198,Tall Corn Ag Inc,Tall Corn Ag Inc,0017000000yITAI
396197,Winfield Solutions LLC,Winfield (NE),0014u00001nDC8d
396194,Agresource,Agresource,0017000000yIUq1
396189,Winfield Solutions LLC,Winfield Solutions LLC,0017000000yIUl7
396172,COG Marketers Ltd,COG Marketers (ND),0014u000025Rw9p
396167,Simplot AB Retail Sub Inc,J R Simplot (Northern Plains),0014u000025Rvxo
396160,Martins Elevators Inc,Martins Elevators Inc,0017000000yIUhb
396157,Richlawn Turf Food LLC dba Organix Supply LLC,Richlawn Turf Food LLC dba Organix Supply LLC,0017000000yIUhH
396155,Wilbur-Ellis Company,Wilbur Ellis (IN/OH/MI),0014u00001nDYPa
396153,Farmward Cooperative,Farmward Cooperative,0017000000yIUxr
396151,Thatcher Company,Thatcher Company,0017000000yW3nS
396150,Nutrien Ag Solutions Inc,Southwest IN - East (Nutrien),0010g00001ljvC1
396149,Nutrien Ag Solutions Inc,Southeast IN - East (Nutrien),0010g00001ljvBw
396145,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396142,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
396140,Vulgamore Family Farms,Vulgamore Family Farms,0010g00001f687g
396138,Simplot AB Retail Sub Inc,J R Simplot (Great Plains KS/CO),0014u00001no9V7
396100,Minn-Kota Ag Products Inc,Minn-Kota Ag Products Inc,0017000000yIUWz
396099,Mid Valley Agricultural Services Inc,Mid Valley Agricultural Services Inc,0017000000yIUid
396095,"Plains Grains & Agronomy, LLC","Plains Grains & Agronomy, LLC",0017000000yIUcQ
396092,Mid America Distributing LLC,Mid America Distributing LLC,0017000000yIT4Z
396091,River Valley Ag Services LLC,River Valley Ag Services LLC,0017000001BdiTh
396088,ADM Fertilizer Division of Archer Daniels Midland,ADM (OK/TX),0014u000024A96q
396086,Simplot AB Retail Sub Inc,J R Simplot (Great Plains KS/CO),0014u00001no9V7
396085,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
396083,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
396081,The Tremont Group Inc,The Tremont Group Inc,0017000000yIVx5
396079,Novus Ag LLC,Novus Ag (Pathway Ag - NW KS),0014u00001noVjV
396077,Poole Chemical Inc (Texline TX),Poole Chemical Inc (Texline TX),0017000000yIUsJ
396073,Helena Agri-Enterprises LLC,Helena (W. NE/KS/CO Division),0010g00001m2V10
396072,Winfield Solutions LLC,Winfield Solutions LLC,0017000000yIUl7
396066,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
396065,J R Simplot Company,J R Simplot (Great Plains KS/CO),0014u00001no9V7
396064,Winfield Solutions LLC,Winfield (OK/TX),0010g00001mLIzb
396063,Hawkins Inc,Hawkins Inc,0017000000yIT0d
396062,Farmers Alliance,Farmers Alliance,0017000000yIUVl
396061,Saffer Spray Service Inc,Saffer Spray Service Inc,0017000000yIUlH
396060,International Chemical Company,Interchem Southern Plains,0014u000025RvP0
396057,Pinnacle Seed Inc dba Hefty Seeds,Pinnacle Seed Inc dba Hefty Seeds,0017000000yIV5o
396056,Dakota Agronomy Partners LLC,Dakota Agronomy Partners LLC,0017000000yW3yc
396053,Nutrien Ag Solutions Inc,Willamette Valley (Nutrien),0014u00001nDYz4
396051,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396050,Loveland Products Inc,Loveland Products Inc,0017000000yIV6u
396046,Southern States Cooperative Inc,East Coast (Growmark),0010g00001mL1ih
396045,Southern States Cooperative Inc,East Coast (Growmark),0010g00001mL1ih
396044,Intermountain Farmers Association,Intermountain Farmers Association,0017000000yIUxF
396042,Southern States Cooperative Inc,East Coast (Growmark),0010g00001mL1ih
396040,Pinnacle Seed Inc dba Hefty Seeds,Pinnacle Seed Inc dba Hefty Seeds,0017000000yIV5o
396036,Nutrien Ag Solutions Inc,Southwest IN - East (Nutrien),0010g00001ljvC1
396009,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396008,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396007,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396006,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396005,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396004,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396003,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
396002,Co-Alliance LLP,"Co-Alliance Cooperative, Inc",0014u00001oySh9
396000,Kanza Cooperative Association,Kanza Cooperative Association,0017000000yW3tc
395993,The Tremont Group Inc,The Tremont Group Inc,0017000000yIVx5
395990,Gavilon Fertilizer LLC,Macrosource Nebraska,0014u000025Rsdl
395989,Kanza Cooperative Association,Kanza Cooperative Association,0017000000yW3tc
395987,Meherrin Fertilizer Inc,Meherrin Fertilizer Inc,0017000000yIUux
395986,Nutrien Ag Solutions Inc,Nutrien (Northern High Plains - Plains / Cornbelt),0010g00001ljvBX
395985,Rural Gas Inc,Rural Gas Inc,0017000000yIUrK
395981,Ceres Solutions Cooperative Inc,Ceres Solutions Cooperative Inc,0017000000yIUg2
395979,Wholesale Ag Products,Wholesale Ag Products,0017000000yIW1e
395977,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395976,COG Marketers Ltd,COG Marketers (IA),0014u000025Rw9k
395974,Valley Co-op Inc            (Winfield  KS),Valley Co-op Inc            (Winfield  KS),0017000000yIUot
395971,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
395966,CHS INC,CHS Inc (KS/CO),0014u00001noQmK
395965,Ag Producers Co-op,Ag Producers Co-op,00170000015TH8k
395962,Charlie's Feed & Fertilizer LLC,Charlie's Feed & Fertilizer LLC,0010g00001iRKVb
395961,Valley Agronomics LLC,Valley Agronomics LLC,0017000000yIUou
395956,Aspect Ag LLC,Aspect Ag LLC,0017000000yIUWR
395955,Loveland Products Inc,Loveland Products Inc,0017000000yIV6u
395953,"Farmers Cooperative Elevator Company (Arcadia, IA)","Farmers Cooperative Elevator Company (Arcadia, IA)",0017000000yIQ51
395950,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
395949,Wilbur-Ellis Company,Wilbur-Ellis (California),0014u00001nDL4w
395948,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
395947,Gavilon Fertilizer LLC,Macrosource Northern Plains (Dakotas),0014u000025RsfW
395946,Aurora Cooperative,Aurora Cooperative,0017000000yIV2G
395944,Falcon Fertilizer Inc,Falcon Fertilizer Inc,0017000000yIUzN
395942,Winfield Solutions LLC,Winfield (Iowa),0010g00001m5BvP
395935,Nutrien Ag Solutions Inc,Nutrien (Northern High Plains - Plains / Cornbelt),0010g00001ljvBX
395885,"Plains Grains & Agronomy, LLC","Plains Grains & Agronomy, LLC",0017000000yIUcQ
395882,Dyno Nobel Inc,Dyno Nobel Inc,0017000000yIW3v
395881,"Plains Grains & Agronomy, LLC","Plains Grains & Agronomy, LLC",0017000000yIUcQ
395879,Helena Agri-Enterprises LLC,WA/OR (Helena),0014u00001nDYxN
395878,Winfield Solutions LLC,Winfield (NE),0014u00001nDC8d
395877,Creston Fertilizer Co Inc,Creston Fertilizer Co Inc,0017000000yIV0V
395876,CHS Brandon,CHS Brandon,0017000000yIUzp
395875,DyStar Carolina Chemical Corp,DyStar Carolina Chemical Corp,0010g00001derlg
395872,Cargill Incorporated,Cargill Incorporated,0017000000yIV1J
395869,Tri County Chemical Inc,Tri County Chemical Inc,0017000001Bfe45
395868,Helena Agri-Enterprises LLC,Helena (IL),0014u000024A2Db
395866,BNB Ag LLC,BNB Ag LLC,00170000013j3ci
395864,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395863,Southern States Cooperative Inc,East Coast (Growmark),0010g00001mL1ih
395861,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395860,Farmers Alliance,Farmers Alliance,0017000000yIUVl
395858,BFS Operating LLC dba Berend Bros,BFS Operating LLC dba Berend Bros,0010g00001dh6KT
395856,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
395855,Willard Agri-Service of Frederick Inc,Willard Agri-Service of Frederick Inc,0017000000yIUds
395853,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395850,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395847,Falcon Fertilizer Inc,Falcon Fertilizer Inc,0017000000yIUzN
395846,Ag Producers Co-op,Ag Producers Co-op,00170000015TH8k
395844,Stanislaus Farm Supply Company,Stanislaus Farm Supply Company,0017000000yITA4
395842,Simplot AB Retail Sub Inc,J R Simplot (Great Plains KS/CO),0014u00001no9V7
395840,Helm Fertilizer Corp,Helm Fertilizer Corp,0017000000yIUxl
395839,Bear River Valley Co-op,Bear River Valley Co-op,0017000000yIV1y
395838,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
395826,Rand Ag Chemical,Rand Ag Chemical,0010g00001lDcGT
395822,BZ Bee Inc,BZ Bee Inc,0017000001UvOj5
395793,Farmers Win Cooperative,Farmers Win Cooperative,0017000000yIT1b
395786,The Purchasing Group LLC for Skyland Grain LLC,The Purchasing Group LLC for Skyland Grain LLC,0017000000yIUpr
395785,Golden Valley Inc,Golden Valley Inc,0017000000z5ogy
395784,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395782,International Chemical Company,Interchem Southern Plains,0014u000025RvP0
395781,Wilbur-Ellis Company,Wilbur-Ellis (NORTHERN PLAINS),0014u00001nCPk6
395780,Wilbur-Ellis Company,Wilbur-Ellis (NORTHERN PLAINS),0014u00001nCPk6
395777,Agronomy Solutions dba Hefty Seed Company (Hurdsfield),Agronomy Solutions dba Hefty Seed Company (Hurdsfield),0017000000yIVw5
395775,Loveland Products Inc,Loveland Products Inc,0017000000yIV6u
395774,Service and Supply Cooperative,Service and Supply Cooperative,0017000000yIUqx
395773,S L Hess & Sons Inc,S L Hess & Sons Inc,0017000000yIVz9
395772,ADM Fertilizer Division of Archer Daniels Midland,ADM (OK/TX),0014u000024A96q
395771,Sayre Crop and Farm Service Inc,Sayre Crop and Farm Service Inc,0010g00001lEvPP
395769,Cimarron Valley Co-op Inc,Cimarron Valley Co-op Inc,0010g00001iRlq3
395767,CHS INC,CHS Inc (KS/CO),0014u00001noQmK
395766,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395765,CHS INC,CHS Inc (KS/CO),0014u00001noQmK
395764,Nutrien Ag Solutions Inc,East Coast/South (Nutrien),0010g00001ljvBn
395763,Winston Weaver Company Inc,Winston Weaver Company Inc,0017000000yW3m8
395761,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395759,Valley Co-op Inc            (Winfield  KS),Valley Co-op Inc            (Winfield  KS),0017000000yIUot
395756,Land View Inc,Land View Inc,0017000000yIUvY
395754,Ag Producers Co-op,Ag Producers Co-op,00170000015TH8k
395752,MFA Incorporated,MFA Incorporated,0017000000yIUvC
395750,LMG AG Products Inc,LMG AG Products Inc,0010g00001cV8hO
395749,Bartlett Grain Company LP,Bartlett Grain Company LP,0017000000yIV20
395748,Mulvane Cooperative Union Inc  (The),Mulvane Cooperative Union Inc  (The),0017000000yIUuF
395744,Longnecker Fertilizers LLC,Longnecker Fertilizers LLC,0017000000yIT5Q
395742,Longnecker Fertilizers LLC,Longnecker Fertilizers LLC,0017000000yIT5Q
395741,Helena Agri-Enterprises LLC,"Helena (N. Delta, Southwest Division)",0010g00001m2UBW
395739,Service and Supply Cooperative,Service and Supply Cooperative,0017000000yIUqx
395735,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395733,ThorAg LLC,ThorAg LLC,0017000000yJDJ2
395732,The Purchasing Group LLC for Skyland Grain LLC,The Purchasing Group LLC for Skyland Grain LLC,0017000000yIUpr
395731,Mid State Farmers Coop,Mid State Farmers Coop,0010g00001bqImm
395730,Northern Ag Suppliers,Northern Ag Suppliers,0017000001QzhVz
395717,Dasco Inc,Dasco Inc,0017000000yIV0EAAW
395714,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395696,ADM Fertilizer Division of Archer Daniels Midland,ADM (OK/TX),0014u000024A96q
395694,Winfield Solutions LLC,Winfield Solutions LLC,0017000000yIUl7
395693,Rocky Mountain Agronomics Inc,Rocky Mountain Agronomics Inc,0017000000yW3aV
395692,The Purchasing Group LLC for Skyland Grain LLC,The Purchasing Group LLC for Skyland Grain LLC,0017000000yIUpr
395690,Farmers Coop Mill & Elevator Assc Inc (Carnegie OK),Farmers Coop Mill & Elevator Assc Inc (Carnegie OK),0017000000yIUzE
395684,Howard Johnsons Enterprises Inc,Howard Johnsons Enterprises Inc,0017000000yW3uk
395680,Wilbur-Ellis Company,Wilbur-Ellis (Southern Plains),0014u00001nCPpk
395679,Loveland Products Inc,Loveland Products Inc,0017000000yIV6u
395678,Helena Agri-Enterprises LLC,Helena (E. NE/IA/MN Division),0010g00001nBAhQ
395676,CHS INC,CHS Inc (KS/CO),0014u00001noQmK
395673,Pro Application Ag Services LLC,Pro Application Ag Services LLC,0010g00001lEfsN
395672,Pro Application Ag Services LLC,Pro Application Ag Services LLC,0010g00001lEfsN
395671,Pro Application Ag Services LLC,Pro Application Ag Services LLC,0010g00001lEfsN
395670,Pro Application Ag Services LLC,Pro Application Ag Services LLC,0010g00001lEfsN
395667,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
395664,United Farmers Cooperative,United Farmers Cooperative,0017000000yIUz5
395662,ADM Fertilizer Division of Archer Daniels Midland,ADM (NE),0014u000025RvuR
395660,Nutrien Ag Solutions Inc,Southwest IN - East (Nutrien),0010g00001ljvC1
395659,USA for Heartland Co-op (West Des Moines IA),Heartland Co-Op,0017000000yIUxp
395658,Southern States Cooperative Inc,East Coast (Growmark),0010g00001mL1ih
395657,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
395656,CHS INC,CHS Inc (KS/CO),0014u00001noQmK
395648,Wilbur-Ellis Company,Wilbur-Ellis (Southern Plains),0014u00001nCPpk
395647,Longnecker Fertilizers LLC,Longnecker Fertilizers LLC,0017000000yIT5Q
395646,LANDUS COOPERATIVE,LANDUS COOPERATIVE,0017000000yIUz4
395644,CHS INC,CHS Inc (KS/CO),0014u00001noQmK
395642,Cunningham Farms Inc,Cunningham Farms Inc,0017000000yIV0Q
395641,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395640,Winfield Solutions LLC,Winfield (KS/CO),0010g00001mLCW3
395639,Kugler Oil Company,Kugler Oil Company,0017000000yIUve
395638,BZ Bee Inc,BZ Bee Inc,0017000001UvOj5
395637,Nutrien Ag Solutions Inc,Nebraska - Plains / Cornbelt (Nutrien),0010g00001ljvBe
395620,Nutrien Ag Solutions Inc,Nebraska - Plains / Cornbelt (Nutrien),0010g00001ljvBe
395606,Helena Agri-Enterprises LLC,Helena (W. NE/KS/CO Division),0010g00001m2V10
395605,Aurora Cooperative,Aurora Cooperative,0017000000yIV2G
395604,Aurora Cooperative,Aurora Cooperative,0017000000yIV2G
395603,Aurora Cooperative,Aurora Cooperative,0017000000yIV2G
395593,Tennessee Farmers Cooperative,Tennessee Farmers Cooperative,0017000000yIUqB
395591,Meherrin Fertilizer Inc,Meherrin Fertilizer Inc,0017000000yIUux
395590,Carolina Eastern Inc,Carolina Eastern Inc,0017000000yIW4K
395589,Winfield Solutions LLC,Winfield (OK/TX),0010g00001mLIzb
395587,Co-Alliance LLP,"Co-Alliance Cooperative, Inc",0014u00001oySh9
395585,International Chemical Company,Interchem Southern Plains,0014u000025RvP0
395584,Farmers Coop Mill & Elevator Assc Inc (Carnegie OK),Farmers Coop Mill & Elevator Assc Inc (Carnegie OK),0017000000yIUzE
395579,Mid State Farmers Coop,Mid State Farmers Coop,0010g00001bqImm
395578,Dasco Inc,Dasco Inc,0017000000yIV0EAAW
395577,Co-Alliance LLP,"Co-Alliance Cooperative, Inc",0014u00001oySh9
395576,Agri Center LLC,Agri Center LLC,0017000001UwusT
395574,Valley Co-op Inc            (Winfield  KS),Valley Co-op Inc            (Winfield  KS),0017000000yIUot
395573,Jim Hicks & Company LLC,Jim Hicks & Company LLC,0017000000yIUwq
