countyCode,REGION,STATE,COUNTY,ZIP CODE
42133,,PA,YORK,17317
6023,,CA,HUMBOLDT,95556
5035,,AR,CRITTENDEN,72325
37127,NC NE,NC,NASH,27557
6105,,CA,TRINITY,96091
37159,NC W,NC,ROWAN,28071
26099,,MI,MACOMB,48314
30005,MT N,MT,BLAINE,59526
47149,,TN,RUTHERFORD,37153
27003,MN C,MN,ANOKA,55448
33011,,NH,HILLSBOROUGH,03060
34001,,NJ,ATLANTIC,08317
12053,,FL,HERNANDO,34606
28113,,MS,PIKE,39648
47093,,TN,KNOX,37931
18015,,IN,CARROLL,46915
6045,,CA,MENDOCINO,95415
29107,MO NW,MO,LAFAYETTE,64022
23005,,ME,CUMBERLAND,04050
12031,,FL,DUVAL,32250
36031,,NY,ESSEX,12987
53033,WA W,WA,KING,98008
12109,,FL,ST. JOHNS,32082
6009,,CA,CALAVERAS,95223
8051,,CO,GUNNISON,81231
31181,NE SE,NE,WEBSTER,68970
5109,,AR,PIKE,71958
20173,KS SC,KS,SEDGWICK,67055
36077,,NY,OTSEGO,13807
47037,,TN,DAVIDSON,37076
30015,MT N,MT,CHOUTEAU,59446
37031,NC SE,NC,CARTERET,28511
6027,,CA,INYO,93514
17043,IL E,IL,DUPAGE,60532
29151,MO SE,MO,OSAGE,65048
38061,,ND,MOUNTRAIL,58784
19061,IA NE,IA,DUBUQUE,52003
19053,IA SW,IA,DECATUR,50067
26163,,MI,WAYNE,48111
29189,MO SE,MO,ST. LOUIS,63074
42081,,PA,LYCOMING,17742
29117,MO NW,MO,LIVINGSTON,64664
55039,WI SE,WI,FOND DU LAC,53010
29031,MO SE,MO,CAPE GIRARDEAU,63739
39077,,OH,HURON,44855
26057,,MI,GRATIOT,48806
51019,VA N,VA,BEDFORD,24095
24025,,MD,HARFORD,21015
19167,IA NW,IA,SIOUX,51234
53057,WA W,WA,SKAGIT,98221
48181,TX NE,TX,GRAYSON,75414
27025,MN C,MN,CHISAGO,55013
39065,,OH,HARDIN,45812
5017,,AR,CHICOT,71653
26141,,MI,PRESQUE ISLE,49765
8107,CO W,CO,ROUTT,80469
9005,,CT,LITCHFIELD,06757
26017,,MI,BAY,48732
39133,,OH,PORTAGE,44255
1081,,AL,LEE,36849
34027,,NJ,MORRIS,07950
13089,,GA,DEKALB,30340
33007,,NH,COOS,03584
37021,NC W,NC,BUNCOMBE,28730
42071,,PA,LANCASTER,17566
32013,,NV,HUMBOLDT,89425
40061,OK SE,OK,HASKELL,74552
31055,NE SE,NE,DOUGLAS,68114
17073,IL W,IL,HENRY,61238
37015,NC NE,NC,BERTIE,27872
13277,,GA,TIFT,31775
23011,,ME,KENNEBEC,04343
48299,,TX,LLANO,76831
17037,IL E,IL,DEKALB,60145
33013,,NH,MERRIMACK,03229
51063,VA N,VA,FLOYD,24072
33009,,NH,GRAFTON,03748
39129,,OH,PICKAWAY,43116
53057,WA W,WA,SKAGIT,98284
36079,,NY,PUTNAM,10512
53019,WA E,WA,FERRY,99121
46057,,SD,HAMLIN,57221
17123,IL W,IL,MARSHALL,61377
17179,IL W,IL,TAZEWELL,61550
37119,NC W,NC,MECKLENBURG,28244
54019,,WV,FAYETTE,25840
35045,,NM,SAN JUAN,87421
47093,,TN,KNOX,37915
34015,,NJ,GLOUCESTER,08085
20095,KS SC,KS,KINGMAN,67118
42017,,PA,BUCKS,18955
5107,,AR,PHILLIPS,72367
42061,,PA,HUNTINGDON,17066
21093,,KY,HARDIN,40162
38023,,ND,DIVIDE,58833
17031,IL E,IL,COOK,60462
17197,IL E,IL,WILL,60468
6059,,CA,ORANGE,90630
37125,NC W,NC,MOORE,28327
22107,,LA,TENSAS,71357
18161,,IN,UNION,47325
6015,,CA,DEL NORTE,95531
31069,NE NW,NE,GARDEN,69148
41051,OR W,OR,MULTNOMAH,97204
17001,IL W,IL,ADAMS,62347
55061,WI SE,WI,KEWAUNEE,54217
47169,,TN,TROUSDALE,37074
55101,WI SE,WI,RACINE,53126
4013,,AZ,MARICOPA,85044
17055,IL E,IL,FRANKLIN,62819
48285,TX S,TX,LAVACA,77964
20129,KS SW,KS,MORTON,67953
6045,,CA,MENDOCINO,95417
17031,IL E,IL,COOK,60429
36065,,NY,ONEIDA,13341
54035,,WV,JACKSON,25239
23009,,ME,HANCOCK,04683
42059,,PA,GREENE,15338
34027,,NJ,MORRIS,07933
39095,,OH,LUCAS,43607
6083,,CA,SANTA BARBARA,93427
49035,UT NW,UT,SALT LAKE,84103
6017,,CA,EL DORADO,95619
18083,,IN,KNOX,47512
37167,NC W,NC,STANLY,28128
54039,,WV,KANAWHA,25303
41023,OR E,OR,GRANT,97820
4012,,AZ,LA PAZ,85346
42061,,PA,HUNTINGDON,17243
49007,UT E,UT,CARBON,84529
46085,,SD,LYMAN,57569
39119,,OH,MUSKINGUM,43735
36009,,NY,CATTARAUGUS,14065
20007,KS SC,KS,BARBER,67104
18175,,IN,WASHINGTON,47167
51177,VA N,VA,SPOTSYLVANIA,22534
6067,,CA,SACRAMENTO,95830
12015,,FL,CHARLOTTE,33947
22105,,LA,TANGIPAHOA,70455
45075,SC S,SC,ORANGEBURG,29059
11001,,DC,DISTRICT OF COLUMBIA,20202
8035,CO E,CO,DOUGLAS,80109
18027,,IN,DAVIESS,47519
,OK NW,OK,ROGERS,74018
22033,,LA,EAST BATON ROUGE,70808
21225,,KY,UNION,42459
34013,,NJ,ESSEX,07078
53073,WA W,WA,WHATCOM,98276
54019,,WV,FAYETTE,25904
24031,,MD,MONTGOMERY,20878
48201,TX S,TX,HARRIS,77071
,KS NC,KS,WYANDOTTE,66113
33013,,NH,MERRIMACK,03260
26003,,MI,ALGER,49825
4013,,AZ,MARICOPA,85043
34025,,NJ,MONMOUTH,07748
16035,ID N,ID,CLEARWATER,83541
25021,,MA,NORFOLK,02093
5095,,AR,MONROE,72029
21071,,KY,FLOYD,41649
42091,,PA,MONTGOMERY,19428
17163,IL W,IL,ST. CLAIR,62208
42131,,PA,WYOMING,18419
48025,,TX,BEE,78125
18027,,IN,DAVIESS,47529
38025,,ND,DUNN,58626
26155,,MI,SHIAWASSEE,48414
55049,WI SW,WI,IOWA,53533
6065,,CA,RIVERSIDE,92543
55129,WI N,WI,WASHBURN,54801
1097,,AL,MOBILE,36612
12089,,FL,NASSAU,32034
11001,,DC,DISTRICT OF COLUMBIA,20002
1125,,AL,TUSCALOOSA,35444
31123,NE NW,NE,MORRILL,69336
25021,,MA,NORFOLK,02035
6073,,CA,SAN DIEGO,92065
53053,WA W,WA,PIERCE,98372
26063,,MI,HURON,48725
6047,,CA,MERCED,95315
12017,,FL,CITRUS,34442
42129,,PA,WESTMORELAND,15638
21135,,KY,LEWIS,41135
15007,,HI,KAUAI,96741
48201,TX S,TX,HARRIS,77083
6067,,CA,SACRAMENTO,95610
1117,,AL,SHELBY,35007
55007,WI N,WI,BAYFIELD,54821
51021,VA N,VA,BLAND,24366
19063,IA NW,IA,EMMET,51334
26163,,MI,WAYNE,48186
38097,,ND,TRAILL,58218
24037,,MD,"ST. MARY'S",20624
35039,,NM,RIO ARRIBA,87581
38009,,ND,BOTTINEAU,58748
27101,MN S,MN,MURRAY,56131
39037,,OH,DARKE,45331
1071,,AL,JACKSON,35774
48165,TX NW,TX,GAINES,79359
42129,,PA,WESTMORELAND,15617
39153,,OH,SUMMIT,44302
39161,,OH,VAN WERT,45898
36103,,NY,SUFFOLK,11717
17033,IL E,IL,CRAWFORD,62451
51550,VA SE,VA,CHESAPEAKE,23320
50021,,VT,RUTLAND,05744
42069,,PA,LACKAWANNA,18507
36005,,NY,BRONX,10470
8059,CO E,CO,JEFFERSON,80425
29069,MO SE,MO,DUNKLIN,63933
55079,WI SE,WI,MILWAUKEE,53202
9005,,CT,LITCHFIELD,06759
48319,TX C,TX,MASON,76842
47061,,TN,GRUNDY,37356
36117,,NY,WAYNE,14433
26099,,MI,MACOMB,48088
42131,,PA,WYOMING,18636
29171,MO NW,MO,PUTNAM,63565
22051,,LA,JEFFERSON,70058
1073,,AL,JEFFERSON,35180
40039,OK NW,OK,CUSTER,73625
34003,,NJ,BERGEN,07024
13133,,GA,GREENE,30665
1057,,AL,FAYETTE,35542
45083,SC NW,SC,SPARTANBURG,29373
48113,TX NE,TX,DALLAS,75202
2185,,AK,NORTH SLOPE,99791
37125,NC W,NC,MOORE,27325
32007,,NV,ELKO,89883
23015,,ME,LINCOLN,04578
4001,,AZ,APACHE,86545
22017,,LA,CADDO,71109
29013,MO NW,MO,BATES,64745
12086,,FL,MIAMI-DADE,33172
27165,MN S,MN,WATONWAN,56056
54047,,WV,MCDOWELL,24826
18031,,IN,DECATUR,47263
23031,,ME,YORK,04073
55101,WI SE,WI,RACINE,53167
18127,,IN,PORTER,46304
19109,IA NW,IA,KOSSUTH,50522
42079,,PA,LUZERNE,18709
51175,VA SE,VA,SOUTHAMPTON,23866
38097,,ND,TRAILL,58274
56033,WY N,WY,SHERIDAN,82838
11001,,DC,DISTRICT OF COLUMBIA,20004
17031,IL E,IL,COOK,60402
19109,IA NW,IA,KOSSUTH,50517
19161,IA NW,IA,SAC,50583
27045,MN S,MN,FILLMORE,55939
47065,,TN,HAMILTON,37350
16055,ID N,ID,KOOTENAI,83858
29043,MO SW,MO,CHRISTIAN,65610
40123,OK SE,OK,PONTOTOC,74865
42045,,PA,DELAWARE,19113
6047,,CA,MERCED,95348
29205,MO NE,MO,SHELBY,63439
22071,,LA,ORLEANS,70126
42107,,PA,SCHUYLKILL,17922
53001,WA E,WA,ADAMS,99169
53025,WA E,WA,GRANT,99321
39065,,OH,HARDIN,45859
22109,,LA,TERREBONNE,70352
34027,,NJ,MORRIS,07885
29135,MO NE,MO,MONITEAU,65018
34037,,NJ,SUSSEX,07881
22043,,LA,GRANT,71407
20127,KS NC,KS,MORRIS,66849
42115,,PA,SUSQUEHANNA,18470
40003,OK NW,OK,ALFALFA,73716
40135,OK SE,OK,SEQUOYAH,74946
4007,,AZ,GILA,85554
48067,TX NE,TX,CASS,75656
5145,,AR,WHITE,72102
38035,,ND,GRAND FORKS,58202
5119,,AR,PULASKI,72135
47071,,TN,HARDIN,38326
6105,,CA,TRINITY,96052
53061,WA W,WA,SNOHOMISH,98203
42073,,PA,LAWRENCE,16116
46041,,SD,DEWEY,57656
53035,WA W,WA,KITSAP,98353
29055,MO SE,MO,CRAWFORD,65565
54039,,WV,KANAWHA,25214
13135,,GA,GWINNETT,30045
41067,OR W,OR,WASHINGTON,97119
1117,,AL,SHELBY,35147
20159,KS SC,KS,RICE,67554
39099,,OH,MAHONING,44505
26131,,MI,ONTONAGON,49971
48061,TX S,TX,CAMERON,78550
36075,,NY,OSWEGO,13167
18103,,IN,MIAMI,46914
18057,,IN,HAMILTON,46074
46051,,SD,GRANT,57259
5127,,AR,SCOTT,72841
40037,OK NW,OK,CREEK,74028
36027,,NY,DUTCHESS,12540
37143,NC NE,NC,PERQUIMANS,27985
29095,MO NW,MO,JACKSON,64124
51003,VA N,VA,ALBEMARLE,24590
39017,,OH,BUTLER,45013
39139,,OH,RICHLAND,44907
48491,TX C,TX,WILLIAMSON,76527
47065,,TN,HAMILTON,37405
48015,TX NE,TX,AUSTIN,78931
38105,,ND,WILLIAMS,58801
13175,,GA,LAURENS,31021
17011,IL W,IL,BUREAU,61356
1127,,AL,WALKER,35148
36027,,NY,DUTCHESS,12504
6065,,CA,RIVERSIDE,92504
18039,,IN,ELKHART,46553
6093,,CA,SISKIYOU,96086
36081,,NY,QUEENS,11364
54107,,WV,WOOD,26169
17135,IL W,IL,MONTGOMERY,62572
42071,,PA,LANCASTER,17543
42035,,PA,CLINTON,17750
56007,WY E,WY,CARBON,82324
17161,IL W,IL,ROCK ISLAND,61275
13039,,GA,CAMDEN,31568
4019,,AZ,PIMA,85736
34019,,NJ,HUNTERDON,08825
36081,,NY,QUEENS,11361
44001,,RI,BRISTOL,02885
54027,,WV,HAMPSHIRE,26817
19057,IA SE,IA,DES MOINES,52601
41019,OR W,OR,DOUGLAS,97471
4013,,AZ,MARICOPA,85302
48381,,TX,RANDALL,79016
18075,,IN,JAY,47373
42015,,PA,BRADFORD,18829
25011,,MA,FRANKLIN,01346
29119,MO SW,MO,MCDONALD,64863
20165,KS SC,KS,RUSH,67559
39153,,OH,SUMMIT,44321
6019,,CA,FRESNO,93723
19077,IA SW,IA,GUTHRIE,50277
17051,IL E,IL,FAYETTE,62011
20179,KS NW,KS,SHERIDAN,67757
37193,NC W,NC,WILKES,28697
33011,,NH,HILLSBOROUGH,03049
50017,,VT,ORANGE,05043
36101,,NY,STEUBEN,14898
6079,,CA,SAN LUIS OBISPO,93402
12011,,FL,BROWARD,33305
48289,TX NE,TX,LEON,75831
39035,,OH,CUYAHOGA,44103
33017,,NH,STRAFFORD,03825
19047,IA SW,IA,CRAWFORD,51441
16041,ID E,ID,FRANKLIN,83283
48457,TX NE,TX,TYLER,75979
30085,MT E,MT,ROOSEVELT,59213
36115,,NY,WASHINGTON,12809
42033,,PA,CLEARFIELD,16616
29223,MO SE,MO,WAYNE,63956
23027,,ME,WALDO,04496
19011,IA SE,IA,BENTON,52351
40071,OK NW,OK,KAY,74632
12069,,FL,LAKE,32735
39081,,OH,JEFFERSON,43917
45073,SC NW,SC,OCONEE,29664
42119,,PA,UNION,17886
5065,,AR,IZARD,72536
13121,,GA,FULTON,30336
53063,WA E,WA,SPOKANE,99003
26081,,MI,KENT,49546
47071,,TN,HARDIN,38372
37067,NC W,NC,FORSYTH,27110
18141,,IN,ST. JOSEPH,46530
48235,,TX,IRION,76930
53071,WA E,WA,WALLA WALLA,99360
6089,,CA,SHASTA,96056
40137,OK NW,OK,STEPHENS,73491
48335,,TX,MITCHELL,79565
33007,,NH,COOS,03595
13035,,GA,BUTTS,30216
24023,,MD,GARRETT,21550
31081,NE SE,NE,HAMILTON,68818
6059,,CA,ORANGE,90743
27155,MN C,MN,TRAVERSE,56296
36065,,NY,ONEIDA,13492
39165,,OH,WARREN,45065
45075,SC S,SC,ORANGEBURG,29048
12086,,FL,MIAMI-DADE,33032
19143,IA NW,IA,OSCEOLA,51350
19083,IA NE,IA,HARDIN,50102
6079,,CA,SAN LUIS OBISPO,93453
47073,,TN,HAWKINS,37642
6037,,CA,LOS ANGELES,91803
25017,,MA,MIDDLESEX,02461
51550,VA SE,VA,CHESAPEAKE,23323
9015,,CT,WINDHAM,06264
35051,,NM,SIERRA,87933
39013,,OH,BELMONT,43977
38055,,ND,MCLEAN,58565
36067,,NY,ONONDAGA,13031
19069,IA NE,IA,FRANKLIN,50041
29035,MO SE,MO,CARTER,63943
26077,,MI,KALAMAZOO,49009
36001,,NY,ALBANY,12045
53011,WA W,WA,CLARK,98604
19037,IA NE,IA,CHICKASAW,52154
39085,,OH,LAKE,44057
42017,,PA,BUCKS,19047
29081,MO NW,MO,HARRISON,64471
,OK SE,OK,CARTER,73403
40109,OK NW,OK,OKLAHOMA,73149
39095,,OH,LUCAS,43612
21111,,KY,JEFFERSON,40218
56021,WY E,WY,LARAMIE,82082
48257,TX NE,TX,KAUFMAN,75142
41039,OR W,OR,LANE,97477
42089,,PA,MONROE,18334
30047,MT W,MT,LAKE,59863
42055,,PA,FRANKLIN,17256
24033,,MD,"PRINCE GEORGE'S",20607
4025,,AZ,YAVAPAI,86343
48309,TX NE,TX,MCLENNAN,76640
26155,,MI,SHIAWASSEE,48848
21083,,KY,GRAVES,42079
29169,MO SE,MO,PULASKI,65452
42051,,PA,FAYETTE,15461
56023,WY SW,WY,LINCOLN,83124
28083,,MS,LEFLORE,38930
27061,MN N,MN,ITASCA,55753
6073,,CA,SAN DIEGO,91934
51165,VA N,VA,ROCKINGHAM,22831
6049,,CA,MODOC,96006
42127,,PA,WAYNE,18453
42057,,PA,FULTON,17267
27057,MN N,MN,HUBBARD,56433
35055,,NM,TAOS,87514
39081,,OH,JEFFERSON,43913
26131,,MI,ONTONAGON,49967
2290,,AK,YUKON-KOYUKUK,99767
27111,MN C,MN,OTTER TAIL,56551
26121,,MI,MUSKEGON,49425
36003,,NY,ALLEGANY,14897
17197,IL E,IL,WILL,60442
36067,,NY,ONONDAGA,13214
51125,VA N,VA,NELSON,22958
42105,,PA,POTTER,16923
20173,KS SC,KS,SEDGWICK,67260
48339,TX NE,TX,MONTGOMERY,77384
25023,,MA,PLYMOUTH,02333
12009,,FL,BREVARD,32926
31055,NE SE,NE,DOUGLAS,68152
1099,,AL,MONROE,36460
25009,,MA,ESSEX,01949
48163,TX S,TX,FRIO,78017
23011,,ME,KENNEBEC,04351
1009,,AL,BLOUNT,35121
36075,,NY,OSWEGO,13083
6107,,CA,TULARE,93235
19043,IA NE,IA,CLAYTON,52158
30111,MT S,MT,YELLOWSTONE,59006
48439,TX NE,TX,TARRANT,76054
1037,,AL,COOSA,35136
12009,,FL,BREVARD,32904
12125,,FL,UNION,32054
9001,,CT,FAIRFIELD,06482
36045,,NY,JEFFERSON,13673
36005,,NY,BRONX,10452
22075,,LA,PLAQUEMINES,70040
56001,WY E,WY,ALBANY,82073
37151,NC W,NC,RANDOLPH,27205
36111,,NY,ULSTER,12547
6019,,CA,FRESNO,93619
35035,,NM,OTERO,88349
8001,CO E,CO,ADAMS,80221
40031,OK NW,OK,COMANCHE,73543
72053,,PR,FAJARDO,00740
28013,,MS,CALHOUN,38951
6053,,CA,MONTEREY,93930
30039,MT W,MT,GRANITE,59837
42061,,PA,HUNTINGDON,16611
36019,,NY,CLINTON,12958
6085,,CA,SANTA CLARA,95046
12099,,FL,PALM BEACH,33476
42087,,PA,MIFFLIN,17084
40031,OK NW,OK,COMANCHE,73507
13089,,GA,DEKALB,30341
46025,,SD,CLARK,57217
48491,TX C,TX,WILLIAMSON,78613
48213,TX NE,TX,HENDERSON,75778
36073,,NY,ORLEANS,14098
34003,,NJ,BERGEN,07074
21049,,KY,CLARK,40391
21031,,KY,BUTLER,42273
35009,,NM,CURRY,88120
48167,TX S,TX,GALVESTON,77510
28027,,MS,COAHOMA,38720
54029,,WV,HANCOCK,26047
18071,,IN,JACKSON,47274
22097,,LA,ST. LANDRY,70577
17031,IL E,IL,COOK,60077
48025,TX S,TX,BEE,78162
21111,,KY,JEFFERSON,40206
18141,,IN,ST. JOSEPH,46616
27145,MN C,MN,STEARNS,56325
6047,,CA,MERCED,95322
49013,UT E,UT,DUCHESNE,84053
17083,IL W,IL,JERSEY,62031
50025,,VT,WINDHAM,05361
6095,,CA,SOLANO,94591
29095,MO NW,MO,JACKSON,64130
46009,,SD,BON HOMME,57066
42051,,PA,FAYETTE,15631
24005,,MD,BALTIMORE,21153
24003,,MD,ANNE ARUNDEL,20711
42133,,PA,YORK,17361
54019,,WV,FAYETTE,25173
39103,,OH,MEDINA,44212
19125,IA SE,IA,MARION,50044
18025,,IN,CRAWFORD,47140
48445,TX NW,TX,TERRY,79345
28047,,MS,HARRISON,39534
29195,MO NW,MO,SALINE,65340
20073,KS SC,KS,GREENWOOD,66860
28113,,MS,PIKE,39652
20091,KS NC,KS,JOHNSON,66220
18097,,IN,MARION,46225
29027,MO NE,MO,CALLAWAY,65251
36089,,NY,ST. LAWRENCE,13677
17185,IL E,IL,WABASH,62410
54039,,WV,KANAWHA,25107
25009,,MA,ESSEX,01860
55101,WI SE,WI,RACINE,53182
55043,WI SW,WI,GRANT,53813
36019,,NY,CLINTON,12952
39123,,OH,OTTAWA,43452
51113,VA N,VA,MADISON,22722
31033,NE NW,NE,CHEYENNE,69149
55019,WI N,WI,CLARK,54405
21185,,KY,OLDHAM,40077
33015,,NH,ROCKINGHAM,03036
19139,IA SE,IA,MUSCATINE,52766
1115,,AL,ST. CLAIR,35120
51193,VA N,VA,WESTMORELAND,22529
22111,,LA,UNION,71234
46115,,SD,SPINK,57469
8101,CO E,CO,PUEBLO,81001
28013,,MS,CALHOUN,38914
26107,,MI,MECOSTA,49342
13021,,GA,BIBB,31220
41043,OR W,OR,LINN,97321
5007,,AR,BENTON,72739
53027,WA W,WA,GRAYS HARBOR,98568
17167,IL W,IL,SANGAMON,62703
51153,VA N,VA,PRINCE WILLIAM,22172
40037,OK NW,OK,CREEK,74068
1073,,AL,JEFFERSON,35229
37085,NC SE,NC,HARNETT,27521
27053,MN C,MN,HENNEPIN,55417
32017,,NV,LINCOLN,89001
19103,IA SE,IA,JOHNSON,52246
15003,,HI,HONOLULU,96795
36041,,NY,HAMILTON,13360
6099,,CA,STANISLAUS,95382
17031,IL E,IL,COOK,60074
54043,,WV,LINCOLN,25564
22087,,LA,ST. BERNARD,70092
6099,,CA,STANISLAUS,95361
51015,VA N,VA,AUGUSTA,24421
25017,,MA,MIDDLESEX,01432
53055,WA W,WA,SAN JUAN,98222
19193,IA NW,IA,WOODBURY,51004
45045,SC NW,SC,GREENVILLE,29644
1079,,AL,LAWRENCE,35643
30097,MT S,MT,SWEET GRASS,59052
30025,MT E,MT,FALLON,59344
8093,CO W,CO,PARK,80449
49039,UT SW,UT,SANPETE,84646
26125,,MI,OAKLAND,48386
26125,,MI,OAKLAND,48302
48149,TX C,TX,FAYETTE,78956
53037,WA E,WA,KITTITAS,98922
5065,,AR,IZARD,72517
35035,,NM,OTERO,88337
26009,,MI,ANTRIM,49729
17117,IL W,IL,MACOUPIN,62630
48169,TX NW,TX,GARZA,79356
6079,,CA,SAN LUIS OBISPO,93451
42051,,PA,FAYETTE,15451
13261,,GA,SUMTER,31735
27071,MN N,MN,KOOCHICHING,56660
26023,,MI,BRANCH,49255
41053,OR W,OR,POLK,97338
17061,IL W,IL,GREENE,62016
28163,,MS,YAZOO,39162
17183,IL E,IL,VERMILION,61857
17115,IL E,IL,MACON,62514
19003,IA SW,IA,ADAMS,50859
56033,WY N,WY,SHERIDAN,82831
21181,,KY,NICHOLAS,40311
5107,,AR,PHILLIPS,72366
48423,TX NE,TX,SMITH,75762
54103,,WV,WETZEL,26437
42123,,PA,WARREN,16329
21177,,KY,MUHLENBERG,42332
26027,,MI,CASS,49130
55017,WI N,WI,CHIPPEWA,54768
26047,,MI,EMMET,49701
42061,,PA,HUNTINGDON,16638
1073,,AL,JEFFERSON,35217
30081,MT W,MT,RAVALLI,59828
42003,,PA,ALLEGHENY,15210
21195,,KY,PIKE,41501
48371,TX S,TX,PECOS,79730
47045,,TN,DYER,38007
9007,,CT,MIDDLESEX,06455
37137,NC SE,NC,PAMLICO,28515
47167,,TN,TIPTON,38015
15001,,HI,HAWAII,96738
19057,IA SE,IA,DES MOINES,52650
42113,,PA,SULLIVAN,18619
37019,NC SE,NC,BRUNSWICK,28469
36029,,NY,ERIE,14051
50005,,VT,CALEDONIA,05867
47043,,TN,DICKSON,37029
45041,SC E,SC,FLORENCE,29591
36121,,NY,WYOMING,14130
54081,,WV,RALEIGH,25908
36031,,NY,ESSEX,12943
42063,,PA,INDIANA,15759
29195,MO NW,MO,SALINE,65320
6081,,CA,SAN MATEO,94080
20091,KS NC,KS,JOHNSON,66085
24027,,MD,HOWARD,21723
23013,,ME,KNOX,04853
37053,NC NE,NC,CURRITUCK,27947
41041,OR W,OR,LINCOLN,97391
29047,MO NW,MO,CLAY,64048
53061,WA W,WA,SNOHOMISH,98021
23015,,ME,LINCOLN,04543
18145,,IN,SHELBY,46161
41055,OR E,OR,SHERMAN,97050
8041,CO E,CO,EL PASO,80914
48439,TX NE,TX,TARRANT,76164
18119,,IN,OWEN,47868
53063,WA E,WA,SPOKANE,99021
46109,,SD,ROBERTS,57255
51087,VA N,VA,HENRICO,23228
21147,,KY,MCCREARY,42653
23019,,ME,PENOBSCOT,04401
54097,,WV,UPSHUR,26234
12127,,FL,VOLUSIA,32190
48333,TX C,TX,MILLS,76864
53001,WA E,WA,ADAMS,99341
54081,,WV,RALEIGH,25865
21037,,KY,CAMPBELL,41076
12027,,FL,DESOTO,34268
55015,WI SE,WI,CALUMET,54123
45059,SC NW,SC,LAURENS,29370
21093,,KY,HARDIN,42784
20159,KS SC,KS,RICE,67573
29099,MO SE,MO,JEFFERSON,63023
42127,,PA,WAYNE,18436
26075,,MI,JACKSON,49259
1073,,AL,JEFFERSON,35139
39129,,OH,PICKAWAY,43156
36011,,NY,CAYUGA,13118
37069,NC NE,NC,FRANKLIN,27508
29093,MO SE,MO,IRON,63675
25027,,MA,WORCESTER,01590
39013,,OH,BELMONT,43935
19013,IA NE,IA,BLACK HAWK,50667
6097,,CA,SONOMA,95452
42033,,PA,CLEARFIELD,16825
36105,,NY,SULLIVAN,12748
36101,,NY,STEUBEN,14809
26015,,MI,BARRY,49046
31081,NE SE,NE,HAMILTON,68843
26099,,MI,MACOMB,48044
34037,,NJ,SUSSEX,07848
53007,WA E,WA,CHELAN,98828
55105,WI SE,WI,ROCK,53546
17191,IL E,IL,WAYNE,62851
31109,NE SE,NE,LANCASTER,68462
1019,,AL,CHEROKEE,35960
18019,,IN,CLARK,47111
23019,,ME,PENOBSCOT,04451
6081,,CA,SAN MATEO,94401
17063,IL E,IL,GRUNDY,60407
42117,,PA,TIOGA,16940
23031,,ME,YORK,04076
48029,TX C,TX,BEXAR,78204
26065,,MI,INGHAM,48840
8035,CO E,CO,DOUGLAS,80124
48201,TX S,TX,HARRIS,77506
46127,,SD,UNION,57049
48073,TX NE,TX,CHEROKEE,75785
22017,,LA,CADDO,71061
33003,,NH,CARROLL,03836
4027,,AZ,YUMA,85336
21137,,KY,LINCOLN,40489
51007,VA SE,VA,AMELIA,23083
26151,,MI,SANILAC,48419
6083,,CA,SANTA BARBARA,93455
29201,MO SE,MO,SCOTT,63740
17091,IL E,IL,KANKAKEE,60915
34003,,NJ,BERGEN,07436
51710,VA SE,VA,NORFOLK,23523
22097,,LA,ST. LANDRY,71353
48395,TX NE,TX,ROBERTSON,77856
17033,IL E,IL,CRAWFORD,62478
16001,ID W,ID,ADA,83646
1103,,AL,MORGAN,35601
17175,IL W,IL,STARK,61421
48201,TX S,TX,HARRIS,77031
6017,,CA,EL DORADO,95634
34003,,NJ,BERGEN,07677
29173,MO NE,MO,RALLS,63467
37183,NC SE,NC,WAKE,27518
21131,,KY,LESLIE,40858
38017,,ND,CASS,58052
53059,WA E,WA,SKAMANIA,98639
42001,,PA,ADAMS,17344
26135,,MI,OSCODA,48647
39165,,OH,WARREN,45034
22017,,LA,CADDO,71119
5045,,AR,FAULKNER,72035
36029,,NY,ERIE,14091
36051,,NY,LIVINGSTON,14836
40085,OK SE,OK,LOVE,73448
18053,,IN,GRANT,46986
20099,KS SE,KS,LABETTE,67341
13159,,GA,JASPER,31064
12017,,FL,CITRUS,34453
42011,,PA,BERKS,19611
29095,MO NW,MO,JACKSON,64101
55079,WI SE,WI,MILWAUKEE,53224
40043,OK NW,OK,DEWEY,73654
4015,,AZ,MOHAVE,86409
6067,,CA,SACRAMENTO,95825
19145,IA SW,IA,PAGE,51636
49005,UT NW,UT,CACHE,84321
30079,MT E,MT,PRAIRIE,59326
19121,IA SW,IA,MADISON,50218
42125,,PA,WASHINGTON,15348
6013,,CA,CONTRA COSTA,94563
9001,,CT,FAIRFIELD,06811
24017,,MD,CHARLES,20693
8061,CO E,CO,KIOWA,81071
49011,UT NW,UT,DAVIS,84056
11001,,DC,DISTRICT OF COLUMBIA,20053
40117,OK NW,OK,PAWNEE,74650
42009,,PA,BEDFORD,16667
27145,MN C,MN,STEARNS,56320
24005,,MD,BALTIMORE,21152
23009,,ME,HANCOCK,04625
31091,NE NW,NE,HOOKER,69152
35045,,NM,SAN JUAN,87417
12057,,FL,HILLSBOROUGH,33527
55107,WI N,WI,RUSK,54848
29147,MO NW,MO,NODAWAY,64461
46033,,SD,CUSTER,57773
21235,,KY,WHITLEY,40940
24003,,MD,ANNE ARUNDEL,21035
36033,,NY,FRANKLIN,12966
34039,,NJ,UNION,07206
36119,,NY,WESTCHESTER,10501
